# PRISM-R: child population aged 10 to 17 by ethnic group
# The denominator behind the rates published elsewhere in PRISM-R.
# PRISM-R, an open tool for analysis of remand disproportionality in
# the youth justice system of England and Wales. Oxon Advisory.
# https://prism-r.howpreventionworks.com
# Contains public sector information licensed under the Open Government
# Licence v3.0. Source and reference period are given per row.
# A blank value with a disclosure_status of suppressed or
# source_suppressed is a cell withheld under disclosure control; it is
# not a zero and must not be treated as one.
geo_id,ethnicity,age,sex,population,source,reference_period,disclosure_status
E06000011,Black,,female,5,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Black,,male,7,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Black,,male,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Black,,male,26,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Mixed,,female,94,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Mixed,,female,121,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Mixed,,female,125,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Mixed,,male,105,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Mixed,,male,136,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Mixed,,male,118,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Other,,female,28,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Other,,female,20,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Other,,female,20,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Other,,male,15,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Other,,male,32,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,Other,,male,30,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,White,,female,3343,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,White,,female,5175,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,White,,female,5199,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,White,,male,3618,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,White,,male,5412,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000011,White,,male,5390,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Asian,,female,41,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Asian,,female,51,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Asian,,female,51,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Asian,,male,44,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Asian,,male,59,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Asian,,male,51,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Black,,female,15,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Black,,female,14,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Black,,female,14,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Black,,male,11,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Black,,male,12,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Black,,male,29,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Mixed,,female,55,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Mixed,,female,61,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Mixed,,female,49,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Mixed,,male,58,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Mixed,,male,70,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Mixed,,male,68,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Other,,female,20,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Other,,female,24,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Other,,female,13,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Other,,male,13,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Other,,male,25,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,Other,,male,25,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,White,,female,1802,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,White,,female,2526,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,White,,female,2546,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,White,,male,1902,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,White,,male,2778,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000012,White,,male,2646,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Asian,,female,86,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Asian,,female,138,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Asian,,female,132,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Asian,,male,109,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Asian,,male,127,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Asian,,male,160,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Black,,female,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Black,,female,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Black,,female,14,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Black,,male,10,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Black,,male,13,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Black,,male,22,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Mixed,,female,57,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Mixed,,female,78,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Mixed,,female,76,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Mixed,,male,46,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Mixed,,male,80,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Mixed,,male,68,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Other,,female,16,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Other,,female,24,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Other,,female,24,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Other,,male,21,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Other,,male,36,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,Other,,male,28,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,White,,female,1843,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,White,,female,2674,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,White,,female,2612,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,White,,male,1878,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,White,,male,2861,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000013,White,,male,2734,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Asian,,female,58,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Asian,,female,95,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Asian,,female,100,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Asian,,male,72,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Asian,,male,98,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Asian,,male,90,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Black,,female,9,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Black,,female,22,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Black,,female,15,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Black,,male,17,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Black,,male,19,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Black,,male,22,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Mixed,,female,80,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Mixed,,female,117,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Mixed,,female,93,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Mixed,,male,93,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Mixed,,male,118,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Mixed,,male,82,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Other,,female,31,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Other,,female,32,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Other,,female,24,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Other,,male,29,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Other,,male,46,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,Other,,male,37,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,White,,female,1855,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,White,,female,2739,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,White,,female,2646,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,White,,male,1943,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,White,,male,2847,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000014,White,,male,2782,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Asian,,female,706,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Asian,,female,954,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Asian,,female,920,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Asian,,male,719,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Asian,,male,1036,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Asian,,male,938,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Black,,female,140,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Black,,female,239,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Black,,female,224,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Black,,male,162,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Black,,male,226,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Black,,male,245,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Mixed,,female,269,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Mixed,,female,422,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Mixed,,female,309,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Mixed,,male,284,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Mixed,,male,376,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Mixed,,male,387,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Other,,female,113,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Other,,female,180,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Other,,female,152,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Other,,male,149,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Other,,male,208,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,Other,,male,269,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,White,,female,2094,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,White,,female,3081,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,White,,female,2952,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,White,,male,2262,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,White,,male,3362,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000015,White,,male,3141,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Asian,,female,2149,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Asian,,female,3307,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Asian,,female,3126,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Asian,,male,2220,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Asian,,male,3639,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Asian,,male,3377,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Black,,female,538,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Black,,female,777,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Black,,female,759,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Black,,male,554,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Black,,male,904,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Black,,male,845,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Mixed,,female,401,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Mixed,,female,520,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Mixed,,female,484,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Mixed,,male,392,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Mixed,,male,508,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Mixed,,male,503,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Other,,female,269,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Other,,female,409,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Other,,female,290,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Other,,male,271,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Other,,male,397,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,Other,,male,345,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,White,,female,1689,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,White,,female,2394,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,White,,female,2276,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,White,,male,1707,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,White,,male,2576,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
E06000016,White,,male,2389,"ONS Census 2021, dataset RM032","Census day, 21 March 2021",full
